algorithm,options,silhouette_score,calinski_harabasz_score,davies_bouldin_score
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 6066}",0.3037238696451268,1702.4203776879178,1.255137281910416
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 42}",0.3028557026049777,1703.0186478439687,1.2584398026644852
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 123}",0.30974437862017545,1704.870846307276,1.217593962132883
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 456}",0.3096318614444242,1704.8396276340982,1.2190050121687197
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 789}",0.3186694668248684,1691.2157184071039,1.1640140070587015
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 1011}",0.3097435224848456,1704.84847540151,1.2173948768617529
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 2022}",0.32197444551924653,1691.312900084511,1.1549446592635562
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 3033}",0.3142407133016623,1690.5635047913643,1.1795982973944616
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 4044}",0.3095428450509602,1704.8236928326262,1.2192783021859184
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 5055}",0.30927236369762734,1704.7447872249188,1.2209303773487477
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 6066}",0.3037238696451268,1702.4203776879178,1.255137281910416
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 42}",0.3078145178438254,1542.9338127491314,1.1442475801886245
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 123}",0.3136713214032841,1618.2123767385237,1.1322916476976062
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 456}",0.3009523980312328,1620.0125433245958,1.191793693414618
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 789}",0.30275948046879314,1571.1103336400613,1.2000592836235475
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 1011}",0.3062663077358109,1623.1993207419125,1.1633487981374107
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 2022}",0.27754188595442386,1578.7843952021828,1.2959176086070023
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 3033}",0.3131956463506289,1541.4593726483079,1.1148630088384988
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 4044}",0.31237721931616974,1616.693015382304,1.136773641108099
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 5055}",0.29441417778350365,1577.7647713296255,1.2392741881901048
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 6066}",0.3124708974713838,1540.9851716053001,1.1286498336043647
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 42}",0.3078145178438254,1542.9338127491314,1.1442475801886245
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 123}",0.3136713214032841,1618.2123767385237,1.1322916476976062
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 456}",0.3009523980312328,1620.0125433245958,1.191793693414618
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 789}",0.30275948046879314,1571.1103336400613,1.2000592836235475
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 1011}",0.3062663077358109,1623.1993207419125,1.1633487981374107
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 2022}",0.27754188595442386,1578.7843952021828,1.2959176086070023
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 3033}",0.3131956463506289,1541.4593726483079,1.1148630088384988
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 4044}",0.31237721931616974,1616.693015382304,1.136773641108099
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 5055}",0.29441417778350365,1577.7647713296255,1.2392741881901048
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 6066}",0.3124708974713838,1540.9851716053001,1.1286498336043647
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 42}",0.3009523980312328,1620.0125433245958,1.191793693414618
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 123}",0.306469695360402,1623.1947404104042,1.1622628627752594
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 456}",0.3127990451927486,1618.10135942711,1.1344134189182402
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 789}",0.31334330344224476,1618.1321562544892,1.1311738848022526
