algorithm,options,silhouette_score,calinski_harabasz_score,davies_bouldin_score
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 123}",0.2021608946341025,741.733120334713,1.4193361123488577
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 456}",0.2021608946341025,741.733120334713,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 789}",0.2021549486188823,741.735133995167,1.4187628956645726
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 1011}",0.20214449709768637,741.7355755960186,1.4190343165088448
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 2022}",0.2021608946341025,741.7331203347132,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 3033}",0.2021608946341025,741.733120334713,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 4044}",0.2021608946341025,741.733120334713,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 5055}",0.2021608946341025,741.733120334713,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 6066}",0.2021549486188823,741.7351339951671,1.4187628956645721
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 42}",0.20805085349287078,664.2804474518965,1.4728215301313496
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 123}",0.19008374467275668,696.9465635298928,1.4696959161221617
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 456}",0.19057464046672806,668.6642324119085,1.4760826050455744
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 789}",0.1985373932570926,705.5755409838259,1.36948484045094
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 1011}",0.20744572039996476,664.2151269000474,1.4742790487373119
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 2022}",0.1982709444010068,705.5809049219888,1.370064194949674
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 3033}",0.2080559922558566,664.2853628142623,1.4737048912052
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 4044}",0.1983137610019335,705.5826837719887,1.3697990326559975
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 5055}",0.19827278303113446,705.5887464109506,1.3699622897927368
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 6066}",0.19822493308167874,705.5810510373161,1.3701949784741956
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 42}",0.20805085349287078,664.2804474518965,1.4728215301313496
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 123}",0.19008374467275668,696.9465635298928,1.4696959161221617
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 456}",0.19057464046672806,668.6642324119085,1.4760826050455744
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 789}",0.1985373932570926,705.5755409838259,1.36948484045094
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 1011}",0.20744572039996476,664.2151269000474,1.4742790487373119
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 2022}",0.1982709444010068,705.5809049219888,1.370064194949674
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 3033}",0.2080559922558566,664.2853628142623,1.4737048912052
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 4044}",0.1983137610019335,705.5826837719887,1.3697990326559975
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 5055}",0.19827278303113446,705.5887464109506,1.3699622897927368
KMeans,"{'n_clusters': 7, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 6066}",0.19822493308167874,705.5810510373161,1.3701949784741956
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 42}",0.19818804549505095,705.5942615480061,1.3703620759803068
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 123}",0.19818804549505095,705.594261548006,1.3703620759803066
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 456}",0.1983137610019335,705.5826837719886,1.3697990326559975
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 789}",0.19029776979854224,696.9658567274233,1.4693058917737152
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 1011}",0.19836473319315603,705.595952239714,1.3703556875729663
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 2022}",0.1985373932570926,705.5755409838258,1.36948484045094
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 3033}",0.19024998304636584,696.9900296869504,1.4689589268356933
