ALL_Uniq,Name_USGSO,Densità_pop,evi,eolico,eolico_std,offshore,geothermal_potential,hydro,temp,solar_pow,solar_seas_ind,superficie_res,Densità_pop_etichetta,Solar_etichetta,Wind_class,consumption_etichetta,NO_res,gdp_cons_pop_urban_merged
274562,Flores,-0.45379797490511825,0.8691094414872795,4.20063608899414,-0.49904251497585655,0.9695998870485947,0.0,0.0,-0.9061841410354422,5.355807741642336,1.7147893617137762,0.38542029374518283,S,S,7,S,0,0.15890978283128074
274567,Hoy,-1.5521020692136227,0.042736101906284775,4.314578745219755,-0.33515366075744935,2.1239700011329563,0.0,2.1817524800590893,-1.8396265482935594,4.078244632960961,6.116465751718596,-0.44860388083561337,S,S,7,S,0,-0.0015123378086466163
274568,Flores,-1.1231662249536611,-0.08270451403541752,2.1525093311164447,-0.06038814773031465,2.5265244490438343,0.0,2.580308808557661,-1.8841123325021227,5.488589792367493,2.798920984002649,1.2912568736862453,S,S,1,S,0,-0.09483565441833006
274569,Sangeang,-1.3424960758333715,0.6471691599697611,2.8914687923905134,0.17031959803729588,0.0,0.0,0.0,0.08268198038064314,7.653614683290291,-0.08921515312742696,0.982636420642268,S,M,3,S,0,0.17183610236530006
274570,Little Nicobar,-1.432000109338324,0.9797021924606432,3.312925130988073,0.3739852965063241,0.0,0.0,0.0,0.09702101211180549,6.8258766117738325,-0.28129968586668364,0.9234329209287266,S,M,6,S,0,0.029849162342771025
274574,Workai,-0.5713896206407142,0.819631341991045,3.260882256191016,0.33757247733914925,0.0,0.0,2.023154362993808,0.027363868387475912,6.4641571990439175,0.024030319997191598,0.8877780245394503,S,M,5,S,0,0.17587248350573279
274576,Wuliaru,-1.0841123462057127,1.0954666206336816,3.1521189249377306,0.11316568775658777,0.0,0.0,2.1351859978102405,0.07445386100888601,7.225622781694296,-0.20993241580437205,0.12283845515702325,S,M,5,S,0,0.025281254639840423
274581,Froya,-0.48449673873581284,-0.5940050813293296,4.102120024385283,-0.12832849525378384,2.0545239322246496,0.0,2.1855547897111354,-1.9834587185933807,4.217268637060458,9.782251926855885,1.2545183891942722,S,S,7,M,0,1.2067370683092447
274589,Okushiri,-0.631608212921496,0.2874878502229633,3.9513477052108006,0.33070753826245625,2.23811476797621,4.333379097235894,0.0,-1.7169615730010575,5.408449571383786,2.356924908475475,0.9230673086619621,S,S,7,L,0,2.517673477516888
274593,Kelang,-0.0017492773887223785,1.2182297053197437,2.567001151369451,0.3779833963113334,0.0,0.0,0.0,0.05513337887414474,6.801221020501916,-0.2938417329958661,0.9224943707422982,M,M,2,S,0,0.472545341994401
274599,Boano,0.0221752010739954,1.104945856194561,2.0747195852073324,0.7065467698327695,0.0,0.0,0.0,0.06841689241952395,6.91960638815834,-0.35764176470498055,0.5104458668714019,M,M,1,XS,0,0.42332292947952305
274602,Sapudi,1.1917785648348074,0.3957214515807702,2.9412201892251475,0.04907630163456502,0.0,0.0,0.0,0.09753175229410813,7.662459872507199,0.09660448084161154,0.8653484809695678,L,M,4,S,0,2.523604222610435
274606,Campbell,-0.9460436904592014,-0.3007463401255742,2.107841225958164,0.16230776804470973,2.6121694354746587,3.0089762846722286,2.361583053823868,-1.9295427622829995,4.98228699309279,2.2919221361343043,0.8148884873785412,S,S,1,S,0,-0.059141926277221375
274611,Replot,-0.4680641864149122,-0.6096810781987562,3.222972684251099,-0.8887219463423975,2.2728378880926856,0.0,0.0,-2.2371415435042885,5.030869518714181,7.815568759670115,-0.41860209655383773,S,S,5,M,0,0.7766925824885891
274619,Quinchao,0.07970569457039196,0.543885703915629,1.6714265169349234,-0.7941724181360321,1.3597821488674233,0.0,2.351657755600278,-1.6683093969371765,5.837466574940752,1.8111264646234722,0.9170189930234521,M,S,1,S,0,0.44469763306673554
274626,Abd al Kuri,-1.0744025986653152,-1.6582445458263206,4.532320136897022,2.282707949524006,3.0527795579886203,0.0,0.0,-0.03779781970680908,8.929112226051927,-0.4462095205120184,-0.057407920401172555,S,L,7,XS,0,-0.150675966969223
274627,Subi,-0.30098100791748666,0.10278232618342367,2.6420912051871372,0.7124172565068257,0.0,0.0,0.0,0.11020102626104478,6.240963148268855,-0.0774440371894392,0.8640661849620207,S,M,2,XS,0,0.2063208004766294
274635,Timbun Mata,-1.2277333468896463,0.8568156817938103,1.0104683679825994,0.6071777308854222,0.0,0.0,1.8435549091184993,0.05163526163138082,7.0370015297406745,-0.4958575735135376,0.8666147767088086,S,M,1,S,0,-0.101261911766491
274637,Camorta,-0.09715808362093309,0.4528749086563097,3.4392819656814604,0.5151489425115342,0.0,0.0,0.0,0.09798646156012125,6.971576857077231,-0.21163508313018856,0.7213084702666617,M,M,6,S,0,0.31671493099163256
274639,Kea,-0.6322722464583371,-0.7888156683046368,3.162383427302979,-0.5136618097370852,1.7320071866861058,0.0,1.7788597232169385,-0.8421388329298274,7.719175537988242,1.4248929306687574,-0.05549946678324004,S,M,5,S,0,0.20999824599755915
274643,Unst,-0.564190341457971,-0.10484051204287334,4.636389258247257,-0.2590092784457074,2.1977450503538187,0.0,1.931722681389358,-1.8695985346785435,3.8758735626025156,8.041734536559728,1.1042239163801346,S,S,7,S,0,0.17351834334036642
274644,Bucas Grande,0.6284940507505836,0.6303255470080829,2.8936240456742506,0.24983487019678943,0.0,0.0,2.399985449697433,0.043193180641899934,6.713013259541034,-0.06708651233052122,0.4404836140083263,M,M,3,S,0,2.0390697013157584
274645,East Bucas Grande,0.6521523532285559,0.4370354960565201,2.7345230349110174,0.22722289317003352,0.0,0.0,1.625238272465866,0.07259693208578882,6.7838013453805965,-0.08189014134054921,-0.03614894854237507,M,M,3,XS,0,0.24476255113975315
274655,Ko Phangan,0.2381090900898023,0.731316099681657,2.89713476818197,-0.2491090001945815,0.0,0.0,0.0,0.12518248565476167,6.841888795745823,-0.04158875384330941,-1.0670050247265703,M,M,3,M,1,1.0250363647206224
274658,Penambulai,-1.09192693878462,0.7569762530256304,3.2800373279163564,0.3076226190031143,0.0,0.0,2.0285820319164998,0.02576684988788845,6.3666575053626815,0.10200839138890466,0.8158488386099557,S,M,5,XS,0,-0.008913566426091151
274662,Car Nicobar,0.30028723278775826,1.2449765210589554,3.5601551254593016,0.57300326094896,0.0,0.0,0.0,0.10477755963545453,7.102926920494411,-0.12223335245155856,0.8290011935889811,M,M,6,S,0,1.215831415781149
274668,Dugi Otok,-0.6583729664292423,-0.3795488345218753,2.8459909346789023,0.13251406668924376,0.5995206499605367,2.9458371241447727,1.8283562255393064,-1.0338190212398335,7.003888535898893,1.6627727536070955,0.5900961978693712,S,M,3,XS,0,-0.05874428198270564
274671,Ios,-0.5199191825049638,-0.9407307692428845,4.169072850428456,-0.8024210125500698,1.4789416855025508,0.0,0.0,-0.8370604621506246,7.879340557377628,1.3553152007560245,0.6562377747540001,S,L,7,S,0,0.13464295643495472
274676,Thayawthadangyi,-0.34947487731795496,0.4476779505440265,2.720877878761551,1.5344777076298395,0.0,0.0,2.2381994216342513,0.10675729563866881,7.021918539040719,0.5097113040549996,0.32639603455385857,S,M,3,XS,0,0.036076892908824265
274678,Bugsuk,0.16508415595101233,1.2978756358395913,2.9771626775345625,-0.4619636423860569,0.0,0.0,1.7728186836727122,0.11314163150976446,7.008035444925296,-0.12340716721208572,0.3864640879228287,M,M,4,S,0,0.6018345398198288
274680,Panaitan,-1.1193469929836495,0.8577176600081328,3.5095827522838,0.44308394778110977,0.0,4.011280958047383,2.1114854838842465,0.04874791779125533,6.838825115158536,0.03584646658909353,0.38760120591680625,S,M,6,XS,0,-0.05473492433967718
274682,Mendenau,-0.34612167483280604,0.8577189545262844,2.631095416337952,0.24798549297662184,0.0,0.0,2.073912387538676,0.09973320920255029,6.270572361045978,0.03674359364821937,1.1043498235359528,S,M,2,XS,0,0.15816486900613064
274683,Faro,-0.1607772172589277,-0.5524437554420142,3.657055343626597,-0.45634598539380017,3.1401609157012595,0.0,0.0,-1.87621782833342,5.350260399681807,5.751612726906729,1.047547591462637,S,S,7,S,0,0.1938631841470889
274684,Amorgos,-0.6463650490100965,-1.052027548771895,4.149851022771801,-0.7658489874454596,1.812428607770672,0.0,0.0,-0.8416488400124407,7.765160225225752,1.491387534349697,1.110110319559894,S,M,7,S,0,0.09891727186421964
274685,Bantayan,1.4983710317154608,0.6682006828904876,3.0353367708814027,0.8936151448092866,0.010454512847306684,2.2280495536112714,2.064072963031669,0.10123180510867577,7.402119680685463,-0.1914823572162001,1.0501889377272908,L,M,4,S,0,2.8031761574138003
274687,Samso,-0.30256922784899803,-0.126497661047241,3.52411702795175,-0.8499588475078101,1.8680262845304756,0.0,0.0,-1.7640115991551943,5.205138097646806,4.463351485083825,0.5533161640257178,S,S,6,S,0,0.3127837657727736
274688,Tidore,1.0018309320775725,0.9462153661763352,2.0903944429233077,0.005128869145716743,0.0,0.0,2.267937911735167,0.06050394913756124,6.7826927904045755,-0.45892905314705784,1.1319626084180512,L,M,1,S,0,2.6060927298418894
274704,Vicosa,-1.426400909783102,1.010825126594628,2.319881894988189,-0.3863487605264614,0.0,0.0,2.503498823229158,0.04734855136510948,7.306186910779321,0.07630398053459005,1.3162402604058163,S,M,1,M,0,0.9230110707486062
274711,Moreton,-1.3644525552646445,0.30681215161352193,3.549816701652679,-1.0858492763094914,2.489203981061084,0.0,1.9646626257089166,-0.50902981797151,8.011241991958912,-0.2779785852783475,1.1786929975141986,S,L,6,S,0,0.22113014632780978
274712,North Stradbroke,-0.8081377295338542,0.2430814279639712,3.225969828337176,-1.12797571968142,2.163369222700004,0.0,2.0802743504165337,-0.5447463865194861,7.98580252361032,-0.2793774130077007,0.5493737581126718,S,L,5,M,0,1.1786840510450556
274714,Russell,0.5298935826756176,-0.3631362880004698,2.40953306536838,-0.9581214020384862,1.6939144080451363,0.0,0.0,-0.5676062045297322,8.039936543083535,-0.2938727513196415,0.22487387313342969,M,L,2,XS,0,0.002505713255818827
274718,Palm,-0.2294428327317798,0.5906582740323666,2.95138378031102,-0.8254617046482435,1.5907216642818063,0.0,0.0,-0.19862613749408634,7.937627298525061,-0.23032239586208267,0.8031096695147356,S,L,4,XS,0,-0.042833601959330954
274719,Magnetic,0.10024004876708172,0.10183540930224495,2.9008167506386786,-1.072205381022349,2.0014179875309934,0.0,0.0,-0.19222593169601238,8.361818558828736,-0.37335992968005116,0.7560141085350961,M,L,3,XS,0,0.08785751365050745
274764,Hayman,0.12183560189566962,-0.3191558945792541,3.8743603975090943,-0.7101036142449947,2.8462930452318083,0.0,0.0,-0.2406863425304109,8.186300675805157,-0.276516411640877,-0.7348028153512094,M,L,7,XS,0,-0.20055410783473798
274791,Saibai,-1.1358036753789695,0.027747025603059798,2.9407012641678683,0.4570959441560603,1.6293708683727413,0.0,1.7518122312731088,0.010700602393035176,6.948228281185283,-0.1634289674309864,0.43998331063009505,S,M,4,XS,0,-0.1445979183665936
274794,Boigu,-1.2035203342958254,0.1630591546092184,2.3835180238133584,0.525207051647297,0.36867070098005267,0.0,1.8069595598494836,0.014021237392988845,7.0690375229802855,-0.13130727586625865,-0.8087886123645197,S,M,2,XS,0,-0.17103779836603308
274806,Murray,-0.011750162858105054,0.3149130327051831,4.064529056455271,0.4911804486922498,3.0587398440941174,0.0,0.0,0.008231831032783792,7.477027273068873,-0.2665892910358432,-0.6459028935283216,M,M,7,XS,0,-0.20576483926702466
274808,Badu,-0.880718720476999,0.1907964635121211,4.278103768010837,-0.08482477485817917,2.266042855357628,0.0,0.0,0.013710355466510962,6.950667517321659,-0.25002537883732784,0.22777640138514238,S,M,7,XS,0,-0.09927197370551949
274809,Horn,-0.886502798094538,-0.19634930076429877,4.2298337594406945,-0.3670017311180491,2.2388949923519976,0.0,1.7865365198068124,0.0010016219500454337,7.689128300679395,-0.008443317747690665,0.5981239694753153,S,M,7,XS,0,-0.16747676560215444
274811,Hammond,-0.5408060195661171,0.002614553943331301,4.082935304163832,-0.5009612942813269,2.0772459329185,0.0,0.0,0.008887460605256955,7.71458603734969,-0.04524764176994371,-0.27483958462996805,S,M,7,XS,0,-0.17215657991599773
274904,South Goulburn,-1.1158382243753413,-0.3937632921235137,3.1034298709921617,-0.3095463897979726,1.8548820845941345,0.0,1.297572879228088,0.06922185641362433,8.549302192567264,-0.058655389818951,0.7261501590741538,S,L,4,XS,0,-0.17741577638235956
275074,Barrow,-1.2594173457847122,-1.247869653497986,3.2659357050517905,-0.8049936731778347,3.4092074966465575,4.631263506993493,0.0,-0.11919791185640448,9.438203850710126,-0.21041711163761737,1.0065889594267963,S,L,5,L,0,2.4372665295230176
275092,Rottnest,0.25129684330518476,-0.7992404779351621,3.7114838851876972,-1.2100306675648078,2.886146100857373,3.1095825493279,0.0,-0.8367020012982663,8.415711768606785,0.5070541184187519,-1.0670050247265703,M,L,7,XS,1,-0.08128287011154658
275093,Garden,0.03407851714713019,-0.7996567914001416,3.6626363951068828,-1.1903284646651138,2.5272232845409017,3.128559941499977,0.0,-0.8396915318119758,8.374434495720633,0.4573612954532825,0.0014383772419804914,M,L,7,XS,0,-0.1623260316830388
275153,Egg,0.1328745514988978,0.07256640390623541,1.6183523601936,-1.4362992135158517,1.3320745853249638,0.0,2.2745741321771527,-1.6466829478874003,6.0717112995891345,0.8068572906455244,-0.4084987052643212,M,S,1,XS,0,-0.17265903737017835
275182,Sunday,-0.6901816256112174,-0.671754603777849,2.0022370910282414,-0.9330486985613787,2.972009933467857,0.0,0.0,-1.3704121246279617,6.848461654856454,0.41672299550088915,0.17382834409256148,S,M,1,XS,0,-0.20045037389963705
275338,Lord Howe,-0.7154671458020841,0.19326893022205022,3.9077223316265606,-1.1538495317852555,1.5512636185343138,0.0,0.0,-0.674097124803553,7.031764334059954,0.33226494494790215,0.26804079010277837,S,M,7,XS,0,-0.20439804955286356
275382,Kawau,0.050061879241224454,-0.3624166877787553,3.04258758143115,-1.2753624060971929,2.2399281534485134,0.0,0.0,-1.078800514667557,6.582669199384866,0.5854745796341163,-0.6049523208759614,M,M,4,XS,0,-0.1149540957343463
275383,Great Barrier,-0.6111185903174639,0.1984245134946174,3.9187874642702116,-1.0792415308967047,3.4879346829998275,2.9165504108844895,2.1383693206724006,-1.0289097873789173,6.5790744919008235,0.7228183036442579,1.2508914827401219,S,M,7,M,0,1.0700269512193588
275390,Motutapu,-1.0008461666253767,0.19462155514137347,2.8194313840747047,-1.170153505532784,2.095052993726261,0.0,0.0,-1.0948753381509697,6.594852509203724,0.5713511009528262,0.6554298006196324,S,M,3,S,0,-0.08034339239104346
275391,Waiheke,0.7156814890182169,0.18092205565260072,3.2780353914896367,-1.330472880175926,1.8883376023371181,0.0,1.9747752860986283,-1.076006466715208,6.722155308985602,0.581664501323287,0.71816870891916,M,M,5,M,0,1.513328502213385
275902,Ascension,-0.5296591059981447,-0.20654791980419696,3.6493853317473457,-0.5938636136583516,2.779524050952991,0.0,2.1776037796674035,-1.6578583937908578,5.597556179429905,1.7266010474540459,0.30515786209984846,S,S,7,XS,0,-0.11588716025737714
275907,Cailin,-0.9643547602578276,0.30758381290823356,2.873378085627358,-0.5140394752142008,1.7618965629119847,0.0,1.8942224288867857,-1.6967565045627924,5.63827626850414,1.7193646004562764,0.12669612193717486,S,S,3,XS,0,-0.1993765202002452
275908,Tranqui,-0.5524370712353684,0.43472851424121983,2.919106359787893,-0.5271186096983871,1.4763830531692173,0.0,2.118019359882537,-1.6693181831740125,5.606828598261167,1.7399841097812567,0.23836709431889197,S,S,4,XS,0,-0.09180456275607306
275909,Lemuy,-0.20119265700246017,0.4535200364232018,1.255510062051212,-0.9233678327749424,1.4296518664243436,0.0,2.2573328672122313,-1.6854552332895198,5.6402035764437235,1.6542909188043822,0.2054129137191028,S,S,1,XS,0,0.08386099132307286
275910,Quehui,-0.8385161376545791,0.44316500248943774,2.4483011217677237,-0.5971479571039044,0.8971247477807139,0.0,1.7748624071735708,-1.6608639576946809,5.779122952882563,1.8048296069793217,-0.061852019008669885,S,S,2,XS,0,-0.1997428722996601
275911,Chelin,-0.1907098082055342,0.3686656496992426,1.9769873506162583,-0.6933430573580044,0.847459332183556,0.0,0.0,-1.6845956564759135,5.803467152307282,1.8082297977695438,0.05815990424421355,S,S,1,XS,0,-0.18870739712750806
275912,Chaulinec,-0.7852412453644844,0.5966758908230482,2.9439294463153174,-0.5731506543552729,0.9178537320738306,0.0,0.0,-1.6402776814655315,5.917480993618191,1.9944142137033467,-0.06380517986774395,S,S,4,XS,0,-0.19016180693160836
275914,Apio,-0.32172837631348794,0.12972219842696456,3.4728438873865994,-0.5837157509090596,0.9292312126500248,0.0,0.0,-1.6159572157068547,5.933920407204536,2.0590356682746074,-0.06481515370117799,S,S,6,XS,0,-0.19174748567799657
275916,Talcan,-1.2046570168427453,0.3975894683312991,1.7809284747345107,-0.5243595105344924,1.0422571556965465,0.0,1.3111945525116633,-1.6511163013583556,5.740637826892943,2.0430702641033234,0.12149014390256188,S,S,1,XS,0,-0.19049770888422082
275921,Caguache,-0.4910406050124253,0.22115215680277642,2.8801288816658044,-0.726447074930449,0.8909410077981416,0.0,0.0,-1.6458374672490548,5.97892566328533,2.031362230591592,-0.16797924738544787,S,S,3,XS,0,-0.2062998841055663
275922,Quenac,-0.6412356292617853,0.5863386233401235,2.6609801311472916,-0.7735486642600982,0.8600301038062108,0.0,1.841978622243442,-1.6509094966740818,5.958460991087554,1.9769847160205398,-0.4403092582235234,S,S,2,XS,0,-0.19308557072906798
275923,Meulin,-0.5696553408287683,0.2511549207365351,2.6609801311472916,-0.7735486642600982,0.9225038538112456,0.0,1.4226916498334687,-1.6509094966740818,5.97339991115954,2.007400827261656,0.10865797657284537,S,S,2,XS,0,-0.20170130361822053
275924,Linlin,-0.528296280219171,0.37027858390673757,2.6609801311472916,-0.7735486642600982,0.8522382571931528,0.0,0.0,-1.6509094966740818,5.90135629339208,1.9123843518837322,-0.15168230463126364,S,S,2,XS,0,-0.20765302569406952
275929,Buta Chauques,-0.8597400131802665,0.3273719939515085,3.5058136676982636,-0.7676400198374921,0.9914479980145107,0.0,1.9772567201421654,-1.6166379631167078,5.979905924820304,2.1029216927350567,0.20500278007415074,S,S,6,XS,0,-0.1760481299474629
275931,Caucahue,-0.6468479619884212,0.2835646556332536,2.8893934205601357,-0.8683603935015213,1.192676242246438,0.0,1.863149358096315,-1.6194969401875363,5.858749169723831,1.79143802180603,-0.20869667350904927,S,S,3,XS,0,-0.17324287556500356
275938,Puluqui,-0.5254294128071919,0.3901919790550053,2.6005989049930855,-0.788928472769481,1.0879738512326995,0.0,2.0558682260956442,-1.5969823456583443,6.0456365918722605,1.9956342689863138,0.8096030784745921,S,S,2,XS,0,-0.08679480764086649
275944,Guar,-0.6952024990305545,0.47957640808592356,2.136744076737075,-0.8862448995289575,0.9519186634213452,0.0,1.9563666408879092,-1.6390608746063493,5.976946041515417,1.9983646836672657,0.49986367958963923,S,S,1,XS,0,-0.16641571368440325
275949,Mocha,-1.1547483900156104,0.47565116416116265,3.910589728282845,-1.3292761849806545,3.096762403696143,2.6631010452271946,2.010571829221913,-1.449862477582877,7.199627790290305,1.626686596005497,0.7612102115222208,S,M,7,XS,0,-0.17782515496436296
275950,Santa Maria,0.036452884036569586,-0.3454030109038084,4.1581522542361515,-0.32805301566880246,2.5349032390633157,0.0,1.5438001331917288,-1.4447830276975797,7.930979290181973,1.3904506933189225,0.15515233515269244,M,L,7,XS,0,-0.07083617317832211
275961,Puna,-0.8977230687669886,-0.046877799424491384,1.9146473630149348,0.9268843081462957,0.0,0.0,1.992965524886271,-0.28550686247768753,6.2354045962018265,-0.2702379695312406,1.6136760527423633,S,M,1,S,0,0.5216552758285223
275962,Jambelli,-0.543171918265747,-1.1710928667695923,0.703263266514803,0.6806967201600794,0.0,0.0,0.0,-0.2747623630582175,6.372965473808631,-0.2082697416087644,-0.420511514817124,S,M,1,S,0,0.0596627306931145
275963,Tembleque,-0.7101269721612354,-1.0031503541952618,0.7880016793670217,0.5109215939684697,0.0,0.0,0.0,-0.2424010267893033,6.678647640095262,-0.3269467336948514,0.5516760520545068,S,M,1,XS,0,-0.14401862192405107
275964,Sombrero,-0.8621500244214195,-1.112914790238062,0.7880016793670217,0.5109215939684697,0.0,0.0,0.0,-0.3213380994418549,6.8910534165269075,-0.36040233623740814,0.11650724840841772,S,M,1,XS,0,-0.19563569244618892
275968,Huacas,-0.4996001874962447,-0.9182965690428323,0.7156244017580305,0.5227660572670324,0.0,0.0,0.0,-0.23429675632311134,6.510465318613382,-0.270198703414985,-0.03196796402398001,S,M,1,XS,0,-0.18231411321936947
275972,Mondragon,-1.1145400516047732,-0.5617420941219113,0.7174404002221749,1.0884787944546495,0.0,0.0,1.6551005413651547,-0.15319126439862338,6.206080618356736,-0.29430661924981605,0.49690340711834463,S,M,1,XS,0,-0.1581528567611596
275982,Orosco,-0.7532508955759393,-0.308067946770123,0.7203556564997966,0.7727013418013745,0.0,0.0,1.3111945525116633,-0.13120961032161144,6.568394997109363,-0.493350896547235,-0.06159950885134719,S,M,1,XS,0,-0.15663579223694513
275992,Baltra,-0.5379195620559063,-1.5041415668731524,2.071487487136539,-0.2726819652463781,0.4621992101380811,0.0,0.0,-0.33616860638015167,8.14325054533563,-0.3890368335747871,-0.21855563360207403,S,L,1,XS,0,-0.18539958949261504
276011,Rey,-1.2537920811673657,1.0682583585345133,2.217671383280567,1.3998109017930866,0.10694209716794265,0.0,2.234464542902061,0.010236529164104117,7.138683838713459,0.13986176423643323,1.3055289447778904,S,M,1,S,0,0.06109194337140235
276012,Pedro Gonzalez,-0.39818646888952375,0.6348075542392732,2.403318470411304,0.9633653719849319,0.6898369254509479,0.0,0.0,-0.014796769454264464,7.406563034750397,0.1832610618072985,-0.6270919469425663,S,M,2,XS,0,-0.18855351954997912
276025,Taboga,0.4088861589255235,0.2100056307789341,1.6956403045045414,0.9526989633822334,1.445558178869572,0.0,0.0,0.021853463815645693,7.324452741346757,-0.08018226769902043,-0.6454751438774504,M,M,1,XS,0,-0.16004686156267542
276029,Cebaco,-1.2380359889815478,0.9092664933082921,1.432562217873733,2.1067124106052963,0.0,0.0,2.002246826832145,0.03439987958561098,7.236837870462938,0.1336012086352351,0.948045443387557,S,M,1,XS,0,-0.14405932446920985
276050,Chira,-0.23548791529866325,0.5443082865644744,0.8293508857115794,2.630118918463836,0.0,0.0,1.6757886018428065,0.08795307851342413,8.03571988228336,-0.12410186472786153,0.4368050922957837,S,L,1,XS,0,-0.08700781219939079
276057,Meanguera del Golfo,0.31032428828574316,0.4188616372804883,1.6167863414288768,1.7538960639241432,0.004185363252256421,0.0,0.0,0.1701085280246766,8.714270950186075,-0.27717082334193455,-0.11570345159497566,M,L,1,XS,0,-0.07975023124659843
276058,Conchaguita,-0.1509487930280987,0.2567597539563188,1.2703142464970318,1.9827485768086024,0.004185363252256421,0.0,0.0,0.19892395360087486,8.718292472095339,-0.3108656196847323,-0.4463129768009402,S,L,1,XS,0,-0.19522120172510282
276059,Tigre,0.6961177248225422,0.5170362183193832,1.2394830154549077,1.7806900348479606,0.0,0.0,0.0,0.22925455303226105,8.689857829365842,-0.31269906569111044,0.24304378648861308,M,L,1,XS,0,0.1821824325876186
276060,Punta Zacate,0.3626039522177412,-0.14077324881021036,0.7533082089348421,2.0405746403210316,0.004185363252256421,0.0,0.0,0.1997221956057851,8.731744599894242,-0.3367353279671807,-0.5309137230140212,M,L,1,XS,0,-0.17721486586053484
276071,Maria Madre,-0.12452570203967259,0.3023947100254187,2.2996557298770597,-0.03270855269878045,0.0,3.6872525232087403,0.0,-0.09785362522634107,8.421012073035206,-0.14729579808193427,0.9225239183341538,S,L,1,S,0,0.5973150054670725
276097,San Marcos,-0.5776811687156126,-1.518722098070943,2.073226439845619,1.1186375895610603,0.18085012591072236,7.331021609124397,0.0,-0.3140488326620584,9.13373735819495,-0.38902730613706815,-0.673195878905493,S,L,1,XS,0,-0.12204226128144897
276145,Vashon,0.24101188289685885,0.04019411982474184,1.276535343470158,-0.4176352917587933,0.11536059110258291,0.0,2.0249281809746913,-1.5568131316685516,5.856123098479138,2.610251788439722,0.21164835539428037,M,S,1,M,0,1.8761745676760226
276148,Anderson,-0.17182087490769363,-0.18917330038198643,1.100803140982647,-0.7044830223665935,0.0,0.0,0.0,-1.539740379188218,5.784880795731798,2.7514077933856584,-0.5010142242780529,S,S,1,S,0,-0.031921705591003484
276150,Lumni,-0.3018055832249092,-0.3353213863400434,1.7627674765785115,0.1379521033782441,0.4758732437032606,0.0,0.0,-1.718095930486029,5.981592423064724,3.048366487980063,0.24268970170939422,S,S,1,XS,0,-0.1602220486061292
276153,Orcas,-0.2115169378968015,-0.06933124496688559,2.723845132395682,0.3710056122770291,0.5032225960106576,0.0,2.2392854022660087,-1.7162911878742284,6.017607173733249,3.099361941620166,-1.0670050247265703,S,S,3,S,1,0.38684652556111965
276154,San Juan,-0.011921308153751314,0.031144851480512867,2.7092737344500923,0.3790412678607149,0.6560295642733139,0.0,2.0776175351814117,-1.7151364246066871,6.272465208287804,2.900659739447797,-1.0670050247265703,M,M,3,M,1,1.0091552973175937
276155,Lopez,-0.30334118958280043,-0.09570575255490128,2.7182274584416826,0.4064796809327436,0.5222692429312612,0.0,1.783707109243459,-1.726876952416317,6.2117749372691415,2.7908639252253096,0.3818638050888972,S,M,3,S,0,0.023928581145809463
276156,Shaw,-0.822210834666752,-0.20887854353604843,2.7130189410768395,0.3904791569609344,0.5081113079024754,0.0,0.0,-1.7163892831319811,6.1633613936234966,2.9146317946354645,-1.0670050247265703,S,M,3,XS,1,-0.19932371106210295
276169,Saturna,-0.28625585588521296,-0.24336528592313042,2.071108928974192,0.8124915473689491,0.16708220705948384,0.0,0.0,-1.5983336767313057,6.10680391520083,3.29062954495504,-0.20867161058242986,S,M,1,XS,0,-0.14261370838049658
276170,Mayne,-0.20132776469936856,-0.23245408953036742,1.669381703013883,0.7601166694705075,0.16566743443601373,0.0,0.0,-1.599578392671019,6.060225092318868,3.1360216011916235,0.243482453065036,S,S,1,XS,0,-0.13956838304050886
276171,Pender,-0.18693472831317803,-0.1771921663564999,1.9659269145236786,0.6395500668733518,0.2546873197366155,0.0,0.0,-1.6189025582742862,6.109650036684209,3.1219230556046216,0.6347116064793833,S,M,1,XS,0,-0.0941486364285441
276173,Salt Spring,0.00031050167594875983,0.05119652059361906,0.87357559828706,0.0490790315669409,0.5329338535574953,0.0,2.3019799785879114,-1.6395195161394949,5.916233765472885,3.049941256393083,1.2546734594238877,M,S,1,M,0,0.8323220091261646
276184,Galliano,-0.7269615422909308,-0.11703766246429943,1.4725921112602347,0.6640860370431385,0.21038603915351425,0.0,1.6034449091034046,-1.612951717762911,6.004118509290942,3.1591405727560864,-0.5587713006416875,S,S,1,XS,0,-0.1484328215141802
276185,Gabriola,0.13065115825678747,-0.09651785301161118,1.4007971004103574,0.2005970113587454,0.22382169146396014,0.0,1.8444925463693789,-1.7014549157217447,5.9488427197113385,3.131998263533999,-0.1688294317170189,M,S,1,S,0,0.30728025093927835
276186,Thetis,-0.13544147979780258,-0.11025359862603504,0.43934858038028346,-0.273840180344423,0.16595291421576658,0.0,0.0,-1.639649655424446,5.932055377634391,3.0435979582816772,-0.5466348557036743,S,S,1,XS,0,-0.14978387647210906
276191,Gambier,-0.84806713173332,-0.09052791145778745,0.7783671712612371,0.12151739844805665,0.16693803846229605,2.0013156415578206,2.2047452225081003,-1.9342042197538099,5.5772849853665205,3.0011640287161323,-0.03843571780924057,S,S,1,XS,0,-0.13594088408481647
276192,Bowen,0.126733607752606,-0.04356036730964885,1.282015854717787,0.03348087609194806,0.16407169440779454,4.1535896909244725,2.12173826497882,-1.8689512985535144,5.8539832137052015,3.2641338642730497,0.7436754136334727,M,S,1,S,0,0.16525852964962193
